station_id,product_id,load
1,1,218.0
1,2,289.0
1,3,929.0
1,4,459.0
1,5,1225.0
1,6,1079.0
1,7,1872.0
1,8,274.0
1,9,1814.0
1,10,770.0
1,11,441.0
1,12,940.0
1,13,1560.0
1,14,788.0
1,15,67.0
1,16,485.0
1,17,1321.0
1,18,523.0
1,19,1341.0
1,20,48.0
1,21,398.0
1,22,1671.0
1,23,1536.0
1,24,825.0
1,25,655.0
1,26,776.0
1,27,1264.0
1,28,1420.0
1,29,425.0
1,30,1712.0
1,31,658.0
1,32,1317.0
1,33,311.0
1,34,73.0
1,35,664.0
1,36,84.0
1,37,1738.0
1,38,1200.0
1,39,1643.0
1,40,535.0
1,41,513.0
1,42,837.0
1,43,1501.0
1,44,299.0
1,45,847.0
1,46,1450.0
1,47,887.0
1,48,1720.0
1,49,1205.0
1,50,1033.0
1,51,1630.0
1,52,617.0
1,53,255.0
1,54,1146.0
1,55,1898.0
1,56,366.0
1,57,1422.0
1,58,1295.0
1,59,428.0
1,60,514.0
1,61,1866.0
1,62,937.0
1,63,1645.0
1,64,114.0
1,65,645.0
1,66,284.0
1,67,129.0
1,68,1235.0
1,69,381.0
1,70,475.0
1,71,871.0
1,72,953.0
1,73,1461.0
1,74,1306.0
1,75,1593.0
1,76,1572.0
1,77,1318.0
1,78,1887.0
1,79,1858.0
1,80,795.0
1,81,847.0
1,82,460.0
1,83,1320.0
1,84,429.0
1,85,327.0
1,86,173.0
1,87,1688.0
1,88,532.0
1,89,323.0
1,90,1382.0
1,91,1058.0
1,92,118.0
1,93,1835.0
1,94,521.0
1,95,1430.0
1,96,1662.0
1,97,978.0
1,98,734.0
1,99,599.0
1,100,519.0
2,1,1135.0
2,2,1603.0
2,3,59.0
2,4,1514.0
2,5,327.0
2,6,1063.0
2,7,1108.0
2,8,1829.0
2,9,403.0
2,10,670.0
2,11,1294.0
2,12,1497.0
2,13,727.0
2,14,694.0
2,15,772.0
2,16,769.0
2,17,893.0
2,18,257.0
2,19,293.0
2,20,247.0
2,21,704.0
2,22,116.0
2,23,573.0
2,24,522.0
2,25,467.0
2,26,382.0
2,27,1638.0
2,28,1393.0
2,29,1889.0
2,30,959.0
2,31,1498.0
2,32,1003.0
2,33,682.0
2,34,293.0
2,35,830.0
2,36,608.0
2,37,680.0
2,38,1013.0
2,39,349.0
2,40,236.0
2,41,1803.0
2,42,468.0
2,43,661.0
2,44,1389.0
2,45,457.0
2,46,376.0
2,47,597.0
2,48,444.0
2,49,848.0
2,50,1278.0
2,51,757.0
2,52,1548.0
2,53,1240.0
2,54,534.0
2,55,1246.0
2,56,401.0
2,57,1561.0
2,58,389.0
2,59,144.0
2,60,1632.0
2,61,19.0
2,62,1426.0
2,63,165.0
2,64,674.0
2,65,584.0
