order_id,chassis_id,cost
0,40,1199.39964294434
0,41,1199.39964294434
0,42,1199.39964294434
0,43,2241.60003662109
0,44,1117.79960632324
0,45,1199.39964294434
0,46,2241.60003662109
0,47,2241.60003662109
0,48,2241.60003662109
0,49,2241.60003662109
0,50,1199.39964294434
0,51,2241.60003662109
0,52,1199.39964294434
0,53,916.199798583984
0,54,1199.39964294434
0,55,2241.60003662109
0,56,1199.39964294434
0,57,2241.60003662109
0,58,2241.60003662109
0,59,2241.60003662109
0,60,1199.39964294434
0,61,2241.60003662109
0,62,1199.39964294434
0,63,1053.08544158936
0,64,2241.60003662109
0,65,2241.60003662109
0,66,1117.79960632324
0,67,1053.08544158936
0,68,2241.60003662109
0,69,2241.60003662109
0,70,1199.39964294434
0,71,1199.39964294434
0,72,2241.60003662109
0,73,2241.60003662109
0,74,1199.39964294434
0,75,2241.60003662109
0,76,2241.60003662109
0,77,1199.39964294434
0,78,1199.39964294434
0,79,2241.60003662109
0,80,1199.39964294434
0,81,1199.39964294434
0,82,2241.60003662109
0,83,1199.39964294434
0,84,1199.39964294434
0,85,2241.60003662109
0,86,1199.39964294434
0,87,2241.60003662109
0,88,2241.60003662109
0,89,2241.60003662109
0,90,1199.39964294434
0,91,1117.79960632324
0,92,2241.60003662109
0,93,1199.39964294434
0,94,2241.60003662109
0,95,2241.60003662109
0,96,2241.60003662109
0,97,1199.39964294434
0,98,1199.39964294434
0,99,2241.60003662109
0,100,1199.39964294434
0,101,2241.60003662109
0,102,1199.39964294434
0,103,1117.79960632324
0,104,2241.60003662109
1,40,1199.39964294434
1,41,1199.39964294434
1,42,1199.39964294434
1,43,2241.60003662109
1,44,1117.79960632324
1,45,1199.39964294434
1,46,2241.60003662109
1,47,2241.60003662109
1,48,2241.60003662109
1,49,2241.60003662109
1,50,1199.39964294434
1,51,2241.60003662109
1,52,1199.39964294434
1,53,916.199798583984
1,54,1199.39964294434
1,55,2241.60003662109
1,56,1199.39964294434
1,57,2241.60003662109
1,58,2241.60003662109
1,59,2241.60003662109
1,60,1199.39964294434
1,61,2241.60003662109
1,62,1199.39964294434
1,63,1053.08544158936
1,64,2241.60003662109
1,65,2241.60003662109
1,66,1117.79960632324
1,67,1053.08544158936
1,68,2241.60003662109
1,69,2241.60003662109
1,70,1199.39964294434
1,71,1199.39964294434
1,72,2241.60003662109
1,73,2241.60003662109
1,74,1199.39964294434
1,75,2241.60003662109
1,76,2241.60003662109
1,77,1199.39964294434
1,78,1199.39964294434
1,79,2241.60003662109
1,80,1199.39964294434
1,81,1199.39964294434
1,82,2241.60003662109
1,83,1199.39964294434
1,84,1199.39964294434
1,85,2241.60003662109
1,86,1199.39964294434
1,87,2241.60003662109
1,88,2241.60003662109
1,89,2241.60003662109
1,90,1199.39964294434
1,91,1117.79960632324
1,92,2241.60003662109
1,93,1199.39964294434
1,94,2241.60003662109
1,95,2241.60003662109
1,96,2241.60003662109
1,97,1199.39964294434
1,98,1199.39964294434
1,99,2241.60003662109
1,100,1199.39964294434
1,101,2241.60003662109
1,102,1199.39964294434
1,103,1117.79960632324
1,104,2241.60003662109
2,40,1199.39964294434
2,41,1199.39964294434
2,42,1199.39964294434
2,43,2241.60003662109
2,44,1117.79960632324
2,45,1199.39964294434
2,46,2241.60003662109
2,47,2241.60003662109
2,48,2241.60003662109
2,49,2241.60003662109
2,50,1199.39964294434
2,51,2241.60003662109
2,52,1199.39964294434
2,53,916.199798583984
2,54,1199.39964294434
