station_id,product_id,load
1,1,1914.0
1,2,482.0
1,3,767.0
1,4,1312.0
1,5,1543.0
1,6,1555.0
1,7,1969.0
1,8,411.0
1,9,1095.0
1,10,353.0
1,11,1192.0
1,12,1749.0
1,13,406.0
1,14,1540.0
1,15,1205.0
1,16,575.0
1,17,64.0
1,18,362.0
1,19,1408.0
1,20,1079.0
1,21,1620.0
1,22,1162.0
1,23,1855.0
1,24,1475.0
1,25,1766.0
1,26,1817.0
1,27,866.0
1,28,739.0
1,29,1077.0
1,30,1714.0
1,31,157.0
1,32,1136.0
1,33,1694.0
1,34,806.0
1,35,1477.0
1,36,466.0
1,37,192.0
1,38,616.0
1,39,1826.0
1,40,120.0
1,41,1842.0
1,42,1611.0
1,43,127.0
1,44,1585.0
1,45,1871.0
1,46,599.0
1,47,974.0
1,48,765.0
1,49,394.0
1,50,96.0
1,51,297.0
1,52,1425.0
1,53,574.0
1,54,438.0
1,55,938.0
1,56,681.0
1,57,1893.0
1,58,1224.0
1,59,1673.0
1,60,1534.0
1,61,549.0
1,62,1393.0
1,63,1684.0
1,64,1549.0
1,65,1817.0
1,66,563.0
1,67,105.0
1,68,353.0
1,69,1673.0
1,70,1756.0
1,71,411.0
1,72,35.0
1,73,1633.0
1,74,555.0
1,75,1955.0
1,76,240.0
1,77,1286.0
1,78,412.0
1,79,1440.0
1,80,1792.0
1,81,1201.0
1,82,1624.0
1,83,464.0
1,84,663.0
1,85,129.0
1,86,487.0
1,87,977.0
1,88,262.0
1,89,768.0
1,90,1230.0
1,91,308.0
1,92,123.0
1,93,736.0
1,94,331.0
1,95,1659.0
1,96,727.0
1,97,625.0
1,98,1059.0
1,99,1797.0
1,100,1660.0
2,1,953.0
2,2,196.0
2,3,735.0
2,4,1297.0
2,5,1899.0
2,6,96.0
2,7,406.0
2,8,1436.0
2,9,656.0
2,10,1306.0
2,11,643.0
2,12,1272.0
2,13,1550.0
2,14,1410.0
2,15,65.0
2,16,171.0
2,17,1739.0
2,18,197.0
2,19,1022.0
2,20,434.0
2,21,1214.0
2,22,8.0
2,23,906.0
2,24,676.0
2,25,1374.0
2,26,436.0
2,27,1874.0
2,28,1346.0
2,29,1840.0
2,30,726.0
2,31,1424.0
2,32,1839.0
2,33,886.0
2,34,1771.0
2,35,1662.0
2,36,1335.0
2,37,1269.0
2,38,1508.0
2,39,1636.0
2,40,808.0
2,41,1839.0
2,42,1500.0
2,43,994.0
2,44,1512.0
2,45,1490.0
2,46,836.0
2,47,784.0
2,48,32.0
2,49,115.0
2,50,191.0
2,51,620.0
2,52,1000.0
2,53,1842.0
2,54,1561.0
2,55,1339.0
2,56,513.0
2,57,1208.0
2,58,82.0
2,59,986.0
2,60,204.0
2,61,622.0
2,62,38.0
2,63,1396.0
2,64,323.0
2,65,1230.0
2,66,772.0
2,67,1791.0
2,68,1113.0
2,69,1203.0
2,70,98.0
2,71,860.0
2,72,1563.0
2,73,567.0
2,74,694.0
2,75,762.0
2,76,102.0
2,77,736.0
2,78,1619.0
2,79,1648.0
2,80,419.0
2,81,1423.0
2,82,1539.0
2,83,336.0
2,84,1183.0
2,85,1589.0
2,86,1723.0
2,87,796.0
2,88,1509.0
2,89,470.0
2,90,1170.0
2,91,693.0
2,92,234.0
2,93,1817.0
2,94,919.0
2,95,1066.0
2,96,294.0
2,97,393.0
2,98,560.0
2,99,231.0
2,100,1571.0
3,1,264.0
3,2,663.0
3,3,1304.0
3,4,67.0
3,5,1874.0
3,6,706.0
3,7,1233.0
3,8,1384.0
3,9,1033.0
3,10,685.0
3,11,796.0
3,12,1328.0
3,13,1337.0
3,14,656.0
3,15,824.0
3,16,161.0
3,17,1418.0
3,18,908.0
3,19,1152.0
3,20,1084.0
3,21,57.0
3,22,583.0
3,23,1244.0
3,24,797.0
3,25,1716.0
3,26,144.0
3,27,1166.0
3,28,442.0
3,29,639.0
3,30,499.0
3,31,1442.0
3,32,777.0
3,33,910.0
3,34,990.0
3,35,1787.0
3,36,906.0
3,37,1633.0
3,38,653.0
3,39,555.0
3,40,1646.0
3,41,1714.0
3,42,1881.0
3,43,1229.0
3,44,1580.0
3,45,11.0
3,46,134.0
3,47,401.0
3,48,473.0
3,49,1918.0
3,50,920.0
3,51,110.0
3,52,287.0
3,53,379.0
3,54,1294.0
3,55,1138.0
3,56,1499.0
3,57,1830.0
3,58,1618.0
3,59,804.0
3,60,962.0
3,61,359.0
3,62,1625.0
3,63,1451.0
3,64,994.0
3,65,777.0
3,66,1793.0
3,67,1234.0
3,68,1746.0
3,69,816.0
3,70,1655.0
3,71,1114.0
3,72,1755.0
3,73,1672.0
3,74,1633.0
3,75,777.0
3,76,952.0
3,77,14.0
3,78,1840.0
3,79,1092.0
3,80,608.0
3,81,370.0
3,82,1291.0
3,83,1693.0
3,84,388.0
3,85,57.0
3,86,1377.0
3,87,1804.0
3,88,550.0
3,89,1671.0
3,90,290.0
3,91,662.0
3,92,967.0
3,93,626.0
3,94,344.0
3,95,666.0
3,96,315.0
3,97,557.0
3,98,170.0
3,99,1752.0
3,100,396.0
4,1,1566.0
4,2,1542.0
4,3,1146.0
4,4,1784.0
4,5,491.0
4,6,1745.0
4,7,1442.0
4,8,410.0
4,9,1121.0
4,10,1459.0
4,11,1792.0
4,12,422.0
4,13,1867.0
4,14,933.0
4,15,68.0
4,16,1447.0
4,17,89.0
4,18,941.0
4,19,960.0
4,20,956.0
4,21,161.0
4,22,1400.0
4,23,262.0
4,24,1097.0
4,25,30.0
4,26,1816.0
4,27,644.0
4,28,1123.0
4,29,981.0
4,30,1894.0
4,31,218.0
4,32,555.0
4,33,986.0
4,34,1708.0
4,35,1798.0
4,36,1017.0
4,37,335.0
4,38,1639.0
4,39,1430.0
4,40,1814.0
4,41,149.0
4,42,98.0
4,43,899.0
4,44,466.0
4,45,722.0
4,46,999.0
4,47,1139.0
4,48,889.0
4,49,1568.0
4,50,43.0
4,51,1035.0
4,52,1545.0
4,53,157.0
4,54,1525.0
