1,50.911688
2,29.12044
3,39.293766
4,14.142136
5,50.0
6,18.439088
7,28.284272
8,31.622776
9,47.201694
10,52.0
11,58.309518
12,24.166092
13,45.122056
14,55.605756
15,54.405882
16,38.832976
17,16.124516
18,69.771054
19,46.8188
20,73.539106
21,54.589376
22,60.827626
23,62.76942
24,66.272166
25,66.48308
26,12.165526
27,32.310988
28,49.030602
29,36.878178
30,28.635642
31,74.215902
32,44.407206
33,35.608988
34,20.0
35,36.055512
36,66.211782
37,64.031242
38,53.851648
39,44.72136
40,28.284272
41,72.470684
42,72.138756
43,63.780874
44,41.231056
45,28.284272
46,22.36068
47,53.851648
48,41.231056
49,56.142676
50,59.363288
51,22.090722
52,28.284272
53,45.343136
54,54.037024
55,84.852814
56,74.323616
57,56.356012
58,40.0
59,76.83749
60,86.53323
61,68.468972
62,44.72136
63,44.72136
64,86.023252
65,63.245554
66,72.470684
67,10.77033
68,14.56022
69,74.726166
70,82.462112
71,79.649232
72,41.231056
73,41.231056
74,40.0
75,6.0
76,119.945256
77,232.909449
78,74.659944
79,80.350446
80,74.73779
81,98.328224
82,207.123362
83,128.917301
84,140.60966
85,202.020603
86,97.877501
87,104.447618
88,180.622477
89,285.287058
90,119.043974
91,89.108502
92,131.222595
93,138.121937
94,142.506706
95,161.330833
96,131.921901
97,97.069736
98,155.642699
99,193.278235
100,112.957126
101,154.676966
102,200.370202
103,111.41909
104,230.664657
105,116.421647
106,239.773459
107,209.024699
108,153.521644
109,144.094323
110,134.663959
111,128.173435
112,218.518157
113,136.246332
114,156.737266
115,142.130739
116,206.570499
117,239.767678
118,183.295633
119,200.381683
120,161.091704
121,174.027349
122,176.298448
123,252.878431
124,131.925347
125,205.236565
126,161.280735
127,167.715398
128,131.647031
129,102.285354
130,106.563979
131,257.194084
132,225.144459
133,281.309182
134,147.317305
135,242.142974
136,76.13597
137,265.603692
138,137.54095
139,173.772118
140,91.258346
141,93.686724
142,149.623697
143,81.319253
144,159.899461
145,140.336925
146,87.489628
147,152.252451
148,164.435074
149,117.353507
150,78.980699
151,131.83378
152,122.146133
153,133.253748
154,103.746181
155,140.657968
156,100.788823
157,94.7459
158,225.001109
159,105.754012
160,120.230689
161,179.037573
162,115.381709
163,116.935536
164,215.32636
165,110.523191
166,223.196089
167,104.887077
168,179.734721
169,144.248747
170,166.19263
171,142.011785
172,163.27363
173,159.972564
174,247.623079
175,150.875708
176,172.594655
177,106.827519
178,207.789027
179,205.386888
180,125.862852
181,236.453054
182,83.860508
183,209.925272
184,63.717149
185,132.802837
