1,136.528386
2,105.621968
3,68.876702
4,96.664368
5,125.219806
6,129.691942
7,130.598622
8,138.636214
9,139.542108
10,145.835524
11,127.812362
12,112.605506
13,138.101412
14,148.013512
15,154.207652
16,230.49512
17,170.293864
18,181.912066
19,183.357574
20,215.935176
21,202.484568
22,206.736548
23,237.739354
24,227.270764
25,186.09675
26,178.907798
27,193.75242
28,192.634368
29,171.40595
30,115.948264
31,122.065556
32,135.24792
33,268.321986
34,278.912665
35,216.303011
36,342.207188
37,297.684817
38,262.458918
39,282.842492
40,264.780446
41,265.540916
42,227.992106
43,261.194356
44,361.539953
45,276.033371
46,261.321306
47,291.462251
48,298.358268
49,378.175593
50,246.428698
51,258.014383
52,263.944146
53,342.42167
54,214.373697
55,228.215981
56,263.787371
57,286.199814
58,272.331761
59,316.358126
60,252.493357
61,190.317892
62,229.315733
63,222.711724
64,344.020368
65,214.842819
66,261.375092
67,288.455441
68,260.821082
69,265.453412
70,232.151176
71,334.131249
72,284.875738
73,182.619054
74,349.510511
75,275.397461
76,306.868396
77,340.184358
78,283.163555
79,293.684191
80,189.217223
81,263.574092
82,297.188934
83,238.470202
84,195.730921
85,339.036501
86,259.413571
87,345.466032
88,271.862682
89,275.725226
90,208.303676
91,302.19134
92,150.398888
93,345.769083
94,253.738462
95,173.344716
96,339.401207
97,242.591297
98,339.996504
99,275.356915
100,323.024798
101,249.934327
102,228.102199
103,178.012721
104,252.598169
105,250.217931
106,317.376901
107,370.351544
108,196.787245
109,211.370038
110,215.960517
111,347.900912
112,271.508013
113,324.686216
114,256.284286
115,339.835725
116,249.47965
117,233.080333
118,228.598477
119,246.74479
120,261.2762
121,268.239443
122,192.633108
123,259.565184
124,226.588758
125,228.98762
126,272.389176
127,380.103418
128,263.433199
129,266.489687
130,243.1582
131,345.844127
132,288.385107
133,337.384547
134,267.820604
135,286.506821
136,255.570648
137,216.392934
138,328.381967
139,279.296935
140,190.77784
141,250.589738
142,346.05109
143,264.781744
144,200.864336
145,180.851101
146,350.338564
147,345.18805
148,205.075438
149,176.394769
150,208.789128
151,183.411133
152,229.630888
153,299.283378
154,170.524208
155,217.635745
156,294.510907
157,242.148905
158,235.78899
159,290.070592
160,224.739305
161,275.414241
162,275.539766
163,235.24132
164,261.221351
165,220.388814
166,267.432307
167,251.395994
168,317.248766
169,226.98798
170,272.72727
171,286.881651
172,290.190511
173,282.708776
174,335.706516
175,270.207823
176,335.539132
177,299.046848
178,236.885045
179,340.424073
180,239.505063
181,344.97368
182,200.628402
183,340.640878
184,289.663795
185,179.838723
186,212.115323
187,232.846027
188,253.530527
189,253.082912
190,305.148457
191,279.962781
192,187.72583
193,262.956341
194,265.508476
195,209.614424
196,224.043253
197,257.750384
198,226.432096
199,268.415839
200,288.170349
201,276.939465
202,370.260322
203,216.211419
204,207.90695
205,308.32647
206,274.418382
207,209.965913
208,315.762823
209,276.505514
210,323.885542
211,256.775099
212,333.606682
213,286.422336
214,306.961922
215,256.445892
216,358.030711
217,294.817089
218,344.398638
219,269.0052
220,259.611554
221,288.303226
222,281.369868
223,193.477208
224,246.732024
225,224.043253
226,230.170236
227,252.191689
228,272.626547
229,176.405004
230,225.32583
231,222.129034
232,249.2986
233,336.126786
234,263.741447
235,341.162971
236,271.864718
237,244.127393
238,280.788164
239,309.137091
240,191.415176
241,293.554246
242,224.902572
243,273.772494
244,173.83844
245,246.459342
246,206.793929
247,336.274416
248,332.688046
249,279.474199
250,230.021061
251,203.86491
252,348.720015
253,259.361029
254,219.485154
255,324.029438
256,244.983375
257,327.470584
258,201.508413
259,360.65178
260,226.112091
261,261.875856
262,243.839484
263,328.631328
264,376.959393
265,296.463719
266,228.095673
267,373.601999
268,253.359559
269,234.48179
270,311.495197
271,303.366683
272,293.824518
273,267.47269
274,227.347427
275,310.587806
276,214.046482
277,228.49976
278,225.484167
279,228.374602
280,184.343898
281,229.81558
282,227.154407
283,269.663569
284,207.342282
285,344.696522
286,320.283298
287,224.642357
288,316.671003
289,225.773957
290,303.660863
291,346.692122
292,258.05821
293,327.161009
294,249.72375
295,255.574128
296,193.057367
297,258.269126
298,338.04385
299,375.40619
300,276.631096
301,301.834168
302,201.187035
303,295.779484
304,172.756254
305,236.144371
306,331.045317
307,258.51331
308,183.732728
309,238.991373
310,360.760941
311,349.532216
312,255.501098
313,258.278328
314,250.179826
315,260.610721
316,254.707306
317,275.266125
318,193.376911
319,244.973871
320,381.942032
321,331.906512
322,313.474457
323,310.696433
324,224.049707
325,264.481859
326,248.861751
327,291.511623
328,193.05074
329,171.2793
330,253.724706
331,233.072307
332,268.668822
333,174.155274
334,263.359857
335,266.103612
336,229.604544
337,329.761425
338,298.111723
339,280.629572
340,225.577079
341,230.123761
342,311.844768
343,273.713615
344,290.24523
345,208.742826
346,284.25307
347,273.336065
348,228.513829
349,340.926466
350,286.031988
351,199.034923
352,373.491732
353,201.978912
354,331.870069
355,259.782078
356,217.907815
357,249.574836
358,338.083391
359,325.970013
360,264.604033
361,268.393741
362,303.894796
363,244.703152
364,218.286221
365,225.114493
366,264.802448
367,223.824681
368,343.749056
369,289.559579
370,251.234311
371,322.794841
372,252.905086
373,253.607662
374,286.111369
375,251.122102
376,260.207657
377,348.052051
378,342.036465
379,228.008882
380,202.083769
381,344.836728
382,297.74103
383,360.448442
384,242.078521
385,237.024419
386,254.786427
387,337.815067
388,331.209953
389,230.508587
390,310.24265
391,307.850117
392,276.059451
393,302.701336
394,261.306753
395,267.253774
396,306.167721
397,283.970298
398,218.596138
399,249.422722
400,304.730473
401,193.401872
402,320.541617
403,287.480993
404,263.710671
405,340.50101
406,347.6989
407,229.650093
408,332.135725
409,290.850634
410,232.298647
411,223.367823
412,252.426341
413,337.642409
414,300.320527
415,224.756139
416,229.472822
417,371.697089
418,269.206292
