C0000000,-83.9752375
C0000001,-118.424966
C0000002,-46.176225
C0000003,-44.1028972
C0000004,-43.8399505
C0000005,-244.68241
C0000006,-67.069879
C0000007,-121.004792
C0000008,-107.077591
C0000009,-20.0569717
C0000010,-82.6716474
C0000011,-73.6981641
C0000012,-119.077927
C0000013,-9.97899905
C0000014,-41.7855714
C0000015,-56.4305485
C0000016,-97.9298325
C0000017,-73.3123735
C0000018,-51.2169115
C0000019,-104.712497
C0000020,-75.722393
C0000021,-83.2776042
C0000022,-34.5447282
C0000023,-6.88224218
C0000024,-52.5345935
C0000025,-137.090858
C0000026,-35.8500455
C0000027,-292.975139
C0000028,-73.2142654
C0000029,-238.516364
C0000030,-140.177043
C0000031,-31.0575237
C0000032,-103.671827
C0000033,-27.3962
C0000034,-46.8354687
C0000035,-75.2934877
C0000036,-102.353034
C0000037,-29.844633
C0000038,-57.4895948
C0000039,-54.1848221
C0000040,-52.8721653
