1,1,-0.117
1,2,-0.765
1,3,-0.756
1,4,-0.387
1,5,-0.6839999999999999
1,7,-0.405
1,8,-0.648
1,9,-0.207
1,10,-0.855
1,11,-0.81
1,12,-0.027
1,13,-0.6839999999999999
1,14,-0.234
1,15,-0.45
1,16,-0.405
1,17,-0.585
1,18,-0.7110000000000001
1,19,-0.081
1,20,-0.027
1,21,0.003
1,22,0.05400000000000001
1,23,0.023
1,24,0.023
1,25,0.022
1,26,0.04600000000000001
1,27,0.029
1,28,0.002
1,29,0.084
1,30,0.05600000000000001
1,31,0.064
1,32,0.019
1,33,0.094
1,34,0.03800000000000001
1,35,0.022
1,36,0.042
1,37,0.003
1,38,0.022
1,39,0.044
1,40,0.05
1,41,0.099
1,42,0.08600000000000001
1,43,0.03
1,44,0.059
1,45,0.08800000000000001
1,46,0.085
1,47,0.051
1,48,0.059
1,49,0.003
1,50,0.024
1,51,0.08000000000000002
1,52,0.041
1,53,0.012
1,54,0.033
1,55,0.072
1,56,0.071
1,57,0.094
1,58,0.042
1,59,0.083
1,60,0.067
1,61,0.017
1,62,0.05500000000000001
1,63,0.049
1,64,0.003
1,65,0.004
1,66,0.06999999999999999
1,67,0.098
1,68,0.059
1,69,0.03900000000000001
1,70,0.017
1,71,0.05
1,72,0.098
1,73,0.06999999999999999
1,74,0.067
1,75,0.037
1,76,0.044
1,77,0.051
1,78,0.07800000000000001
1,79,0.052
1,80,0.03900000000000001
1,81,0.07700000000000001
1,82,0.05400000000000001
1,83,0.096
1,84,0.001
1,85,0.07800000000000001
1,86,0.082
1,87,0.08900000000000001
1,88,0.074
1,89,0.08100000000000002
1,90,0.052
1,91,0.05600000000000001
1,92,0.043
1,93,0.08600000000000001
1,94,0.023
1,95,0.051
1,96,0.095
1,97,0.058
1,98,0.04600000000000001
1,99,0.027
1,100,0.05500000000000001
1,101,0.006
1,102,0.08700000000000001
1,103,0.061
1,104,0.04600000000000001
1,105,0.003
1,106,0.023
1,107,0.018
1,108,0.058
1,109,0.08600000000000001
1,110,0.08000000000000002
1,111,0.08000000000000002
1,112,0.082
1,113,0.057
1,114,0.02
1,115,0.05
1,116,0.048
1,117,0.036
1,118,0.035
1,119,0.05400000000000001
1,120,0.062
1,121,0.026
1,122,0.084
1,123,0.034
1,124,0.007000000000000001
1,125,0.016
1,126,0.05300000000000001
1,127,0.017
1,128,0.027
1,129,0.071
1,130,0.04500000000000001
1,131,0.032
1,132,0.047
1,133,0.067
1,134,0.008
1,135,0.002
1,136,0.001
1,137,0.07600000000000001
1,138,0.025
1,139,0.011
1,140,0.062
1,141,0.002
1,142,0.03900000000000001
1,143,0.002
1,144,0.002
1,145,0.015
1,146,0.072
1,147,0.016
1,148,0.06999999999999999
1,149,0.068
1,150,0.05400000000000001
1,151,0.022
1,152,0.098
1,153,0.042
1,154,0.019
1,155,0.011
1,156,0.09000000000000001
1,157,0.051
1,158,0.021
1,159,0.061
1,160,0.082
1,161,0.08000000000000002
1,162,0.052
1,163,0.097
1,164,0.08800000000000001
1,165,0.031
1,166,0.08600000000000001
1,167,0.031
1,168,0.094
1,169,0.074
1,170,0.042
1,171,0.025
1,172,0.001
1,173,0.022
1,174,0.065
1,175,0.03900000000000001
1,176,0.058
1,177,0.032
1,178,0.063
1,179,0.006
1,180,0.03
1,181,0.08800000000000001
1,182,0.004
1,183,0.03800000000000001
1,184,0.035
1,185,0.021
1,186,0.067
1,187,0.043
1,188,0.019
1,189,0.01
1,190,0.067
1,191,0.03
1,192,0.05
1,193,0.082
1,194,0.096
1,195,0.057
1,196,0.017
1,197,0.08700000000000001
1,198,0.097
1,199,0.06999999999999999
1,200,0.051
2,1,0.0156
2,2,0.102
2,3,0.1008
2,4,0.0516
2,5,0.0912
2,7,0.054
2,8,0.08639999999999999
2,9,0.0276
2,10,0.114
2,11,0.108
2,12,0.0036
2,13,0.0912
2,14,0.0312
2,15,0.06
2,16,0.054
2,17,0.078
2,18,0.0948
2,19,0.0108
2,20,0.0036
2,21,-0.0264
2,22,-0.4752000000000001
2,23,-0.2024
2,24,-0.2024
2,25,-0.1936
2,26,-0.4048
2,27,-0.2552
2,28,-0.0176
2,29,-0.7392
2,30,-0.4928
2,31,-0.5632
2,32,-0.1672
2,33,-0.8271999999999999
2,34,-0.3344
2,35,-0.1936
2,36,-0.3696
2,37,-0.0264
2,38,-0.1936
2,39,-0.3872
2,40,-0.44
2,41,0.1188
2,42,0.1032
2,43,0.036
2,44,0.07079999999999999
2,45,0.1056
2,46,0.102
2,47,0.0612
2,48,0.07079999999999999
2,49,0.0036
2,50,0.0288
2,51,0.096
2,52,0.04919999999999999
2,53,0.0144
2,54,0.0396
2,55,0.08639999999999999
2,56,0.0852
2,57,0.1128
2,58,0.05039999999999999
2,59,0.0996
2,60,0.0804
2,61,0.0204
2,62,0.066
2,63,0.0588
2,64,0.0036
2,65,0.0048
2,66,0.08399999999999999
2,67,0.1176
2,68,0.07079999999999999
2,69,0.0468
2,70,0.0204
2,71,0.06
2,72,0.1176
2,73,0.08399999999999999
2,74,0.0804
2,75,0.0444
2,76,0.0528
2,77,0.0612
2,78,0.0936
2,79,0.0624
2,80,0.0468
2,81,0.0924
2,82,0.0648
2,83,0.1152
2,84,0.0012
2,85,0.0936
2,86,0.09839999999999999
2,87,0.1068
2,88,0.08879999999999999
2,89,0.09720000000000001
2,90,0.0624
2,91,0.06720000000000001
2,92,0.0516
2,93,0.1032
2,94,0.0276
2,95,0.0612
2,96,0.114
