C0000000,266.53222504
C0000001,37.290204304
C0000002,297.5814969
C0000003,265.43204708
C0000004,206.83252783
C0000005,289.67475143
C0000006,175.8658867
C0000007,195.2509194
C0000009,164.53583354
C0000010,210.6846262
C0000011,80.091856925
C0000012,111.0142088
C0000013,35.212352038
C0000014,282.9606003
C0000015,299.62768564
C0000017,285.95174232
C0000018,33.468035849
C0000019,258.72166513
C0000020,88.613828528
C0000021,258.23636874
C0000022,278.52582884
C0000023,281.19976781
C0000024,298.2054162
C0000025,158.89145893
C0000026,184.45729498
C0000027,220.49881049
C0000028,166.25591828
C0000029,255.31845087
C0000030,287.28504397
C0000031,210.04475387
